Product ID*;Product Reference;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
21;AnyRidge Abutment Comfort Cap;Profile Diameter:select:1, Post Height (mm):select:1;4.0:1, 7:3;;AANCCF470;;;;0;;1000;1;0;0;;;;0;1;0;0;0
21;AnyRidge Abutment Comfort Cap;Profile Diameter:select:1, Post Height (mm):select:1;5.0:1, 4:1;;AANCCF540;;;;0;;1000;1;0;0;;;;0;1;0;0;0
21;AnyRidge Abutment Comfort Cap;Profile Diameter:select:1, Post Height (mm):select:1;5.0:1, 5.5:2;;AANCCF555;;;;0;;1000;1;0;0;;;;0;1;0;0;0
21;AnyRidge Abutment Comfort Cap;Profile Diameter:select:1, Post Height (mm):select:1;5.0:1, 7:3;;AANCCF570;;;;0;;1000;1;0;0;;;;0;1;0;0;0
21;AnyRidge Abutment Comfort Cap;Profile Diameter:select:1, Post Height (mm):select:1;6.0:1, 4:1;;AANCCF640;;;;0;;1000;1;0;0;;;;0;1;0;0;0
21;AnyRidge Abutment Comfort Cap;Profile Diameter:select:1, Post Height (mm):select:1;6.0:1, 5.5:2;;AANCCF655;;;;0;;1000;1;0;0;;;;0;1;0;0;0
21;AnyRidge Abutment Comfort Cap;Profile Diameter:select:1, Post Height (mm):select:1;6.0:1, 7:3;;AANCCF670;;;;0;;1000;1;0;0;;;;0;1;0;0;0
21;AnyRidge Abutment Comfort Cap;Profile Diameter:select:1, Post Height (mm):select:1;7.0:1, 4:1;;AANCCF740;;;;0;;1000;1;0;0;;;;0;1;0;0;0
21;AnyRidge Abutment Comfort Cap;Profile Diameter:select:1, Post Height (mm):select:1;7.0:1, 5.5:2;;AANCCF755;;;;0;;1000;1;0;0;;;;0;1;0;0;0
21;AnyRidge Abutment Comfort Cap;Profile Diameter:select:1, Post Height (mm):select:1;7.0:1, 7:3;;AANCCF770;;;;0;;1000;1;0;0;;;;0;1;0;0;0
22;AnyRidge Abutment Lab Analog;Profile Diameter:select:1, Height (mm):select:1;4.0:1, 4:1;;AANSLF440;;;;0;;1000;1;0;0;;;;0;1;0;0;0
22;AnyRidge Abutment Lab Analog;Profile Diameter:select:1, Height (mm):select:1;4.0:1, 5.5:2;;AANSLF455;;;;0;;1000;1;0;0;;;;0;1;0;0;0
22;AnyRidge Abutment Lab Analog;Profile Diameter:select:1, Height (mm):select:1;4.0:1, 7:3;;AANSLF470;;;;0;;1000;1;0;0;;;;0;1;0;0;0
22;AnyRidge Abutment Lab Analog;Profile Diameter:select:1, Height (mm):select:1;5.0:1, 4:1;;AANSLF540;;;;0;;1000;1;0;0;;;;0;1;0;0;0
22;AnyRidge Abutment Lab Analog;Profile Diameter:select:1, Height (mm):select:1;5.0:1, 5.5:2;;AANSLF555;;;;0;;1000;1;0;0;;;;0;1;0;0;0
22;AnyRidge Abutment Lab Analog;Profile Diameter:select:1, Height (mm):select:1;5.0:1, 7:3;;AANSLF570;;;;0;;1000;1;0;0;;;;0;1;0;0;0
22;AnyRidge Abutment Lab Analog;Profile Diameter:select:1, Height (mm):select:1;6.0:1, 4:1;;AANSLF640;;;;0;;1000;1;0;0;;;;0;1;0;0;0
22;AnyRidge Abutment Lab Analog;Profile Diameter:select:1, Height (mm):select:1;6.0:1, 5.5:2;;AANSLF655;;;;0;;1000;1;0;0;;;;0;1;0;0;0
22;AnyRidge Abutment Lab Analog;Profile Diameter:select:1, Height (mm):select:1;6.0:1, 7:3;;AANSLF670;;;;0;;1000;1;0;0;;;;0;1;0;0;0
22;AnyRidge Abutment Lab Analog;Profile Diameter:select:1, Height (mm):select:1;7.0:1, 4:1;;AANSLF740;;;;0;;1000;1;0;0;;;;0;1;0;0;0
22;AnyRidge Abutment Lab Analog;Profile Diameter:select:1, Height (mm):select:1;7.0:1, 5.5:2;;AANSLF755;;;;0;;1000;1;0;0;;;;0;1;0;0;0
22;AnyRidge Abutment Lab Analog;Profile Diameter:select:1, Height (mm):select:1;7.0:1, 7:3;;AANSLF770;;;;0;;1000;1;0;0;;;;0;1;0;0;0
23;AnyRidge Abutment Burn-out Cylinder;Profile Diameter:select:1, Type:select:1;4.0:1, Multiple:1;;AANBCB470;;;;0;;1000;1;0;0;;;;0;1;0;0;0
23;AnyRidge Abutment Burn-out Cylinder;Profile Diameter:select:1, Type:select:1;5.0:2, Multiple:1;;AANBCB570;;;;0;;1000;1;0;0;;;;0;1;0;0;0
23;AnyRidge Abutment Burn-out Cylinder;Profile Diameter:select:1, Type:select:1;6.0:3, Multiple:1;;AANBCB670;;;;0;;1000;1;0;0;;;;0;1;0;0;0
23;AnyRidge Abutment Burn-out Cylinder;Profile Diameter:select:1, Type:select:1;7.0:4, Multiple:1;;AANBCB770;;;;0;;1000;1;0;0;;;;0;1;0;0;0
23;AnyRidge Abutment Burn-out Cylinder;Profile Diameter:select:1, Type:select:1;4.0:1, Single:1;;AANBCS470;;;;0;;1000;1;0;0;;;;0;1;0;0;0
23;AnyRidge Abutment Burn-out Cylinder;Profile Diameter:select:1, Type:select:1;5.0:2, Single:1;;AANBCS570;;;;0;;1000;1;0;0;;;;0;1;0;0;0
23;AnyRidge Abutment Burn-out Cylinder;Profile Diameter:select:1, Type:select:1;6.0:3, Single:1;;AANBCS670;;;;0;;1000;1;0;0;;;;0;1;0;0;0
23;AnyRidge Abutment Burn-out Cylinder;Profile Diameter:select:1, Type:select:1;7.0:4, Single:1;;AANBCS770;;;;0;;1000;1;0;0;;;;0;1;0;0;0
