Product ID*;Product Reference;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;5.0:1, 2:1, 7:1, Hex-E:1, 15 deg;;AANAAE5215L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;5.0:1, 3:1, 7:1, Hex-E:1, 15 deg;;AANAAE5315L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;5.0:1, 4:1, 7:1, Hex-E:1, 15 deg;;AANAAE5415L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;5.0:1, 5:1, 7:1, Hex-E:1, 15 deg;;AANAAE5515L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;5.0:1, 2:1, 7:1, Hex:1, 25 deg;;AANAAH5225L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;5.0:1, 3:1, 7:1, Hex:1, 25 deg;;AANAAH5325L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;5.0:1, 4:1, 7:1, Hex:1, 25 deg;;AANAAH5425L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;5.0:1, 5:1, 7:1, Hex:1, 25 deg;;AANAAH5525L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;5.0:1, 2:1, 7:1, Hex-E:1, 25 deg;;AANAAE5225L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;5.0:1, 3:1, 7:1, Hex-E:1, 25 deg;;AANAAE5325L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;5.0:1, 4:1, 7:1, Hex-E:1, 25 deg;;AANAAE5425L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;5.0:1, 5:1, 7:1, Hex-E:1, 25 deg;;AANAAE5525L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;6.0:1, 2:1, 7:1, Hex:1, 15 deg;;AANAAH6215L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;6.0:1, 3:1, 7:1, Hex:1, 15 deg;;AANAAH6315L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;6.0:1, 4:1, 7:1, Hex:1, 15 deg;;AANAAH6415L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;6.0:1, 5:1, 7:1, Hex:1, 15 deg;;AANAAH6515L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;6.0:1, 2:1, 7:1, Hex-E:1, 15 deg;;AANAAE6215L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;6.0:1, 3:1, 7:1, Hex-E:1, 15 deg;;AANAAE6315L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;6.0:1, 4:1, 7:1, Hex-E:1, 15 deg;;AANAAE6415L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;6.0:1, 5:1, 7:1, Hex-E:1, 15 deg;;AANAAE6515L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;6.0:1, 2:1, 7:1, Hex:1, 25 deg;;AANAAH6225L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;6.0:1, 3:1, 7:1, Hex:1, 25 deg;;AANAAH6325L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;6.0:1, 4:1, 7:1, Hex:1, 25 deg;;AANAAH6425L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;6.0:1, 5:1, 7:1, Hex:1, 25 deg;;AANAAH6525L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;6.0:1, 2:1, 7:1, Hex-E:1, 25 deg;;AANAAE6225L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;6.0:1, 3:1, 7:1, Hex-E:1, 25 deg;;AANAAE6325L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;6.0:1, 4:1, 7:1, Hex-E:1, 25 deg;;AANAAE6425L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;6.0:1, 5:1, 7:1, Hex-E:1, 25 deg;;AANAAE6525L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;7.0:1, 2:1, 7:1, Hex:1, 15 deg;;AANAAH7215L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;7.0:1, 3:1, 7:1, Hex:1, 15 deg;;AANAAH7315L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;7.0:1, 4:1, 7:1, Hex:1, 15 deg;;AANAAH7415L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;7.0:1, 5:1, 7:1, Hex:1, 15 deg;;AANAAH7515L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;7.0:1, 2:1, 7:1, Hex-E:1, 15 deg;;AANAAE7215L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;7.0:1, 3:1, 7:1, Hex-E:1, 15 deg;;AANAAE7315L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;7.0:1, 4:1, 7:1, Hex-E:1, 15 deg;;AANAAE7415L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;7.0:1, 5:1, 7:1, Hex-E:1, 15 deg;;AANAAE7515L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;7.0:1, 2:1, 7:1, Hex:1, 25 deg;;AANAAH7225L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;7.0:1, 3:1, 7:1, Hex:1, 25 deg;;AANAAH7325L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;7.0:1, 4:1, 7:1, Hex:1, 25 deg;;AANAAH7425L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;7.0:1, 5:1, 7:1, Hex:1, 25 deg;;AANAAH7525L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;7.0:1, 2:1, 7:1, Hex-E:1, 25 deg;;AANAAE7225L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;7.0:1, 3:1, 7:1, Hex-E:1, 25 deg;;AANAAE7325L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;7.0:1, 4:1, 7:1, Hex-E:1, 25 deg;;AANAAE7425L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
14;AnyRidge Abutment Angled;Profile Diameter:select:1, Cuff Height (mm):select:1, Post Height (mm):select:1, Type:select:1, Angle:select:1;7.0:1, 5:1, 7:1, Hex-E:1, 25 deg;;AANAAE7525L;;;;0;;1000;1;0;0;;;;0;1;0;0;0
